@id;@type;@lat;@lon;ref:mise;brand;name;operator;idImpianto;descCarburante;prezzo;isSelf;dtComu;color
228066170;node;44.9221586;8.6148274;37821;Metano;Metano;Alegas Srl;;;;;;Blue
228066963;node;45.7621940;8.8092540;3593;Tamoil;Tamoil;A.D.S. Tamoil 8707 di Granata Sebastiano;;;;;;Blue
228067175;node;44.3595251;9.8999155;21879;Esso;Esso;Ferrari Francesco;;;;;;Blue
228069572;node;38.6871546;16.5491849;39571;Esso;Esso;Corapi Service Sas di Corapi Francesco - Corapi Vito Leo - Corapi Rossana & C;;;;;;Blue
228070036;node;45.5425680;8.6382060;40921;Tamoil;Tamoil;Hgm Snc di Gilardi Roberto Jorillo Martin e Jorillo Hans;;;;;;Blue
228070260;node;43.7461300;10.6339230;31318;IP;IP;Ip Services S.R.L.;;;;;;Blue
228071995;node;43.9110090;10.6908627;34617;Esso;Esso;New Stop di Rossi Simona;;;;;;Blue
228072613;node;45.3082360;7.8738930;13383;Agip Eni;;Giani Dario & C. S.N.C. di Giani Dario e Musiari Ornella Siglabile Giani Dario & C. S.N.C.;;;;;;Blue
228073056;node;45.1567173;7.7094381;40800;IP;Erg;Savis S.N.C. di Massimiliano Vietti & Roberta Saccona;;;;;;Blue
228075558;node;41.4901600;14.5359640;4390;New Energy;New Energy;Società Gas Metano S.R.L.;;;;;;Blue
228076647;node;43.6624666;10.5420633;31417;IP;IP;Ip Services S.R.L.;;;;;;Blue
228076855;node;43.6782310;10.5377693;22438;Eni;Eni;Ceccotti Andrea Ditta Individuale;;;;;;Blue
228077817;node;44.8211470;9.9891609;17384;Esso;Esso;Rossi Nadia;;;;;;Blue
228078028;node;43.6828141;10.4485425;4686;Esso;Esso;Nuova Sidap S.R.L.;;;;;;Blue
228078237;node;43.6697439;10.5049783;;IP;IP;;;;;;;Blue
228078819;node;40.6149707;15.6863130;5301;Metano;Metano;Metanauto Lucana S.R.L.;;;;;;Blue
228079037;node;39.3793590;16.2122150;28731;;Metano;Bfuel Cs01 Srl;;;;;;Blue
228079235;node;38.4227377;16.0621860;30391;Api-Ip;Api;Enne Service S.A.S. di Napoli Michela e Napoli Maria Teresa & C .;;;;;;Blue
228079845;node;40.5759646;15.7813720;;api;Api;Api;;;;;;Blue
228080042;node;43.7351534;10.4005423;;IP;IP;;;;;;;Blue
228080410;node;43.6313398;10.2980481;4965;Esso;Esso;Pisorno di Fresia Anna & C. S.N.C.;;;;;;Blue
228080770;node;43.7057090;10.5028650;;IP;IP;;;;;;;Blue
228081123;node;43.6848345;10.5481017;29748;IP;IP;Ip Services S.R.L.;;;;;;Blue
228081513;node;43.0781513;12.5198758;4443;Metano;Metano;Metano Auto Ro-La S.R.L.;;;;;;Blue
228081728;node;43.4246679;12.2497964;;Metano;Metano;Metano;;;;;;Blue
228081937;node;42.9173850;12.3819140;32024;Tamoil;;Silca S.R.L.;;;;;;Blue
228081939;node;42.9756890;12.7137940;37864;;Metano;Centrale Metano Foligno S.R.L. - in Sigla C.M.F. - S.R.L.;;;;;;Blue
228082110;node;43.6999925;10.6203156;36986;Ala;Ala;Bruno Antonio Giuliano;;;;;;Blue
228082112;node;43.7076962;10.6587172;10777;Q8;Q8;Guerrazzi Romeo;;;;;;Blue
228082946;node;43.2568930;12.7570580;12990;Agip Eni;Metano;Gualdo Tadino Metano S.N.C. di Ercoli Nicki & C.;;;;;;Blue
228083135;node;43.3630130;12.5461788;39273;Metano;Metano;Metano Service di Fiorucci Diego;;;;;;Blue
228083691;node;43.1082990;12.4649724;;Metano;Metano;Metano;;;;;;Blue
228083875;node;43.0375865;12.4145523;8099;Q8;Metano;Eurogas 2000 S.N.C. di Mirco e Moreno Settesoldi;;;;;;Blue
228083877;node;43.0923269;12.3573321;4005;Metano;Metano Sensi;;;;;;;Blue
228084047;node;42.7733701;12.7672442;;Metano;Metano;Metano;;;;;;Blue
228084552;node;42.5557360;12.5334480;4335;Api-Ip;Metano;Metano Terni S.N.C. di Romanelli Bruno & C.;;;;;;Blue
228084959;node;42.5821237;12.6813913;4330;;Metano;Metano Servizi S.N.C. di Caneva Antonio;;;;;;Blue
228085353;node;45.5653920;9.0761700;27904;Esso;Esso;S.C. S.A.S. di Costa Maurizio e C.;;;;;;Blue
228086104;node;45.8410486;8.7215492;30784;Tam Service;Tam Service;Crosta Maria Antonia;;;;;;Blue
228086112;node;45.7800643;8.8091558;21744;IP;IP;Belcaro Matteo;;;;;;Blue
228086113;node;45.8087450;8.7797930;;IP;IP;;;;;;;Blue
228086286;node;44.4661264;11.3705749;40901;;REL;Caramia Vincenzo;;;;;;Blue
228086703;node;45.0823503;7.6245227;40232;Europam;;Stazione di Servizio Salomone di Salomone Giuseppe;;;;;;Blue
228088220;node;45.9029818;10.2191419;;Tamoil;Tamoil;;;;;;;Blue
228088362;node;45.5027714;10.3493463;;Metano;Metano;;;;;;;Blue
228088521;node;45.5278624;10.3883606;18398;Total Erg;;Due Emme di Militi & Maffietti S.n.c.;;;;;;Blue
228088696;node;41.9130696;12.5648655;27200;Eni;Agip;Autoservizi Gia.Da. S.N.C. di Pizzuti Damiano e Gianluca;;;;;;Blue
228089654;node;45.1314900;10.1929090;40874;Metano;Metano;Romani Manuel;;;;;;Blue
228089682;node;45.5226041;9.3767195;12915;Metano;UGA My EN;Mad-oil di Chengi Adnan;;;;;;Blue
228090403;node;45.6101010;8.9189730;31779;Metano;Metano;Metano Legnano S.N.C. di Cirignano Claudio & C.;;;;;;Blue
228091313;node;45.5432329;9.1447074;;Metano;Metano;Metano;;;;;;Blue
228091819;node;45.0890760;11.1367562;22161;;Metano;Vincenzi Paola;;;;;;Blue
228091955;node;44.9870130;10.8395250;39478;Repsol;Metano;Sacchetti Mattia;;;;;;Blue
228092694;node;44.4866509;9.9393940;27906;Q8;Q8;Dv8 S.R.L.;;;;;;Blue
228093344;node;44.3127085;9.9273429;3880;Total Erg;Total;Totalerg S.P.A.;;;;;;Blue
228093902;node;44.0744958;9.9628714;;IES;IES;IES;;;;;;Blue
228094207;node;44.0688499;9.9661554;40747;Europam;Europam;Rafanelli Valerio;;;;;;Blue
228094701;node;41.7198742;13.1999459;36081;;Metano;Goldengas - Società Per Azioni;;;;;;Blue
228095096;node;42.0618206;12.3724468;39489;IP;IP;Gestioni Europa - Società Per Azioni;;;;;;Blue
228095098;node;45.9674240;12.9703690;9338;Esso;Petrol;Armani Marta;;;;;;Blue
228097265;node;41.1831116;14.8178851;19797;Energas;EnerGas;EASY SERVICE S.R.L.;;;;;;Blue
228097464;node;45.1511183;10.2870974;7393;Tamoil;Tamoil;Area Truck Self di Gianna Antonia Guarneri & C. Società in Accomandita Semplice;;;;;;Blue
228097849;node;45.9681560;12.5173940;40199;Agip Eni;Agip;Altoe' Enrico & C. S.N.C.;;;;;;Blue
228098053;node;45.9100565;12.5182616;;Agip;Agip;Agip;;;;;;Blue
228098462;node;45.9518746;12.4892959;24965;Esso;Esso;Pignat Guido Eredi S.N.C. di Pignat Guido e C.;;;;;;Blue
228099468;node;45.9865070;12.5880560;6347;Agip Eni;Agip;Car Gold S.A.S. di Bravin Giuliano & C.;;;;;;Blue
228100647;node;45.2125082;11.9821952;32253;Tamoil;Tamoil Candiana;Cardini Paolo;;;;;;Blue
228101031;node;45.2249000;11.4975799;4618;;Metano;Euganea Metano S.A.S. di Veronese Elsa e C.;;;;;;Blue
228101205;node;45.3171700;12.0036600;37791;Metano;Metano;Metano Auto Da Mauro Baldina;;;;;;Blue
228102079;node;44.9842165;11.7604271;13078;;Metano;Trombetta Mirco & C. S.N.C.;;;;;;Blue
228102651;node;44.9488561;12.3106744;;Metano;Metano;Metano;;;;;;Blue
228103044;node;45.0459010;12.2119960;;Metano;Metano;Metano;;;;;;Blue
228103540;node;45.0766705;11.7680804;;Metano;Metano;Metano;;;;;;Blue
228103693;node;45.6512550;12.4247820;17430;Tamoil;;Minervini Maurizio;;;;;;Blue
228103845;node;45.7630060;12.4852770;12812;Esso;Metano;Querin Angelo e Giuseppe S.A.S.;;;;;;Blue
228104220;node;41.9133540;12.4137840;33374;;Ewa;Penta Petroli Srl;;;;;;Blue
228105636;node;45.7665390;11.4552800;39760;Benza;Benza;;;;;;;Blue
228105936;node;45.4943574;10.9407312;18984;;Zenti Andrea;Zenti Andrea;;;;;;Blue
228106715;node;44.4069786;8.9789816;38094;Agip Eni;Agip;Gulisano Angelo;;;;;;Blue
228108018;node;45.3289714;11.0030407;"5380;55565";Pit stop;;Pit-Stop S.R.L.;;;;;;Blue
228109180;node;45.3389079;10.8344908;5381;;Metano Villafranca;Metano Villafranca S.R.L.;;;;;;Blue
228109202;node;45.5259758;9.2284673;31812;Esso;Esso;G.T. Carburanti di Giuliani Tommaso Marco;;;;;;Blue
228109203;node;45.7038055;8.7346216;27931;Total Erg;TotalErg;Mazzarello Sabrina;;;;;;Blue
228109210;node;45.7027292;8.7353837;3934;Total Erg;TotalErg;Paganini Adelio;;;;;;Blue
228111249;node;45.7768642;8.6797677;27987;Esso;Esso;Belloni Massimiliano;;;;;;Blue
228111254;node;45.7819500;8.6797110;34194;Tamoil;Tamoil;Milana Diego;;;;;;Blue
228111624;node;45.5885630;11.6241825;21031;;Sia Fuel;Autofficina Catelan S.N.C. di Catelan Danillo & C.;;;;;;Blue
228111625;node;45.7840380;9.0599440;6955;Eni;Eni;L.F.R. - S.N.C. di Morabito Francesco e C.;;;;;;Blue
228112356;node;44.8230600;7.6254900;43265;Esso;Esso;Distributore Esso di Fazal Shahzad;;;;;;Blue
228112541;node;45.1413040;10.0346540;8695;IP;IP;Car System Società in Nome Collettivo di Messina A. & C.;;;;;;Blue
228112883;node;40.9438450;15.9830470;;Independent;Indipend.;Indipend.;;;;;;Blue
228113788;node;44.3855450;11.9442570;11037;IP;IP;Taroni Marco;;;;;;Blue
228113975;node;45.7580362;11.9108248;23010;;Indipend.;Il Pedale di Brion Flavio;;;;;;Blue
228114150;node;44.2952180;11.8595180;30524;Eni;Eni;Fa.Gas. Soc.A R.L.;;;;;;Blue
228114326;node;45.2725160;9.2534330;;Tamoil;Tamoil;Tamoil;;;;;;Blue
228114331;node;38.1106850;13.3502080;41063;Eni;Agip;G P Società a Responsabilità Limitata e in abbreviazione G P S.R.L.;;;;;;Blue
228115303;node;44.3289780;11.9104010;39807;Shell;Shell;Brixia Finanziaria S.R.L.;;;;;;Blue
228116070;node;45.0831390;9.4508228;12723;IP;IP;;;;;;;Blue
228116072;node;45.1078860;9.4499270;5963;IP;IP;;;;;;;Blue
228116086;node;45.9222570;12.6374580;21065;Eni;Agip;Hoxha Bledar;;;;;;Blue
228116257;node;38.0975327;13.3159900;30266;Q8;;Trapanese Alessandro;;;;;;Blue
228117052;node;44.4154293;8.9505882;26131;Europam;Europam;Lucerna Giuseppe;;;;;;Blue
228117647;node;44.3908342;8.9744642;16841;Eni;Eni;Mancini Carmelo;;;;;;Blue
228119652;node;44.2116030;12.0332640;13704;Esso;Esso;Montanari Ivan;;;;;;Blue
228120008;node;45.5513910;9.2168000;39508;Keropetrol;;Lanfranchi Valter;;;;;;Blue
228120358;node;43.9232386;10.9187084;;;ACI;Automobile Club d'Italia;;;;;;Blue
228121075;node;45.4978085;9.1670130;14211;Eni;Eni;Giorgio Cosimo;;;;;;Blue
228121422;node;43.0153182;11.9140364;37344;;Liquigas;Liquigas S.P.A.;;;;;;Blue
228122112;node;45.5042540;9.1807610;27431;Esso;Esso;Al.Bra Car Service Snc di Gaetano Mastrogiacomo;;;;;;Blue
228122124;node;45.4271681;9.2720465;15354;Eni;Eni;Satariano Paolo;;;;;;Blue
228122298;node;45.5304358;9.1639989;4675;Esso;Esso;Nuova Sidap S.R.L.;;;;;;Blue
228122500;node;45.5308907;9.1628086;32945;Esso;Esso;Nuova Sidap S.R.L.;;;;;;Blue
228123682;node;45.4676400;9.1418450;18095;Esso;Esso;Cavallaro S.A.S. di Cavallaro Giovanni & C.;;;;;;Blue
228124062;node;45.4933642;9.1561305;21038;Eni;Eni;Chiapperini Domenico;;;;;;Blue
228124259;node;45.4431044;9.1145255;;Total;Total;;;;;;;Blue
228125056;node;45.4374649;9.1564298;15883;IP;IP;Calor Systems S.P.A.;;;;;;Blue
228125554;node;45.5372870;9.2996050;22586;Total Erg;Total;Ge.Di.L. S.R.L.;;;;;;Blue
228126796;node;41.1355670;14.7941370;4305;Eni;Eni Station;Autoservice di Buonanno Addolorato S.N.C.;;;;;;Blue
228126937;node;41.1216317;14.8004592;23617;Eni;Eni;Micco Vincenzo S.R.L.;;;;;;Blue
228127162;node;41.1285649;14.7960846;;Agip;"Agip;Paolella";"Agip;AMTS";;;;;;Blue
228127461;node;41.1773054;14.7554648;35701;Mare Petroli;Mare Petroli;Mare Angelo;;;;;;Blue
228127463;node;41.1036694;14.8245318;38092;IP;IP;Rosa Domenico;;;;;;Blue
228127464;node;41.1265260;14.7970010;21648;IP;IP;Mp Oil S.R.L.;;;;;;Blue
228127470;node;41.1611450;14.7795890;38211;Bioil;Bioil;Bioil Carburanti S.R.L.;;;;;;Blue
228127474;node;41.1166600;14.7931770;15665;IP;IP;Messina Francesco;;;;;;Blue
228127605;node;41.1163714;14.7792355;32967;Ewa;Ewa;Penta Petroli Srl;;;;;;Blue
228127771;node;41.1397570;14.8032969;;Esso;Esso;Esso;;;;;;Blue
228127909;node;41.1388800;14.7793900;38053;Esso;Esso;Ce.Ri.Ca. S.R.L.;;;;;;Blue
228127915;node;41.1283330;14.7775000;30662;Esso;Esso;Tre V di Viscione Alberto e Viscione Massimo S.N.C.;;;;;;Blue
228127916;node;41.1233646;14.7737789;32968;Ewa;Ewa - Stazione di Servizio;Penta Petroli Srl;;;;;;Blue
228127921;node;41.1251100;14.8006010;38126;Esso;Esso;Belmonte Sergio;;;;;;Blue
228127924;node;41.1446330;14.7645055;38090;Esso;Esso Ovest;Di.Si. S.A.S. di Giovanni di Giacomo & C.;;;;;;Blue
228128241;node;45.0499830;7.3046420;11278;Tamoil;Tamoil;;;;;;;Blue
228128400;node;45.7940872;8.8861218;35317;Tamoil;Tamoil;De Rosa Simone;;;;;;Blue
228128404;node;41.1232550;14.7889920;38071;Esso;Esso;F.lli Belmonte S.N.C. di Belmonte Emanuele & Sergio;;;;;;Blue
228128424;node;43.6200930;10.9633260;10861;Esso;Esso;Manetti Giancarlo;;;;;;Blue
228129358;node;43.5470066;10.6983857;42904;;;Cantini Edy S.R.L.S.;;;;;;Blue
228129575;node;43.5676715;10.6890412;9330;Europam;Europam;Stazione di Rifornimento Ip di Salonicchi Michele;;;;;;Blue
228129944;node;43.5880578;10.6731439;;IP;IP;;;;;;;Blue
228130304;node;43.6286980;10.6294440;34413;Esso;Esso;Distributore Esso di Ben Salem;;;;;;Blue
228130494;node;43.6457649;10.6267337;37669;Beyfin;Beyfin;G.S.F di Marcucci C.;;;;;;Blue
228130697;node;43.6548245;10.6312125;5958;IP;IP;Ip Services S.R.L.;;;;;;Blue
228131454;node;38.0960161;13.3122266;31691;Esso;Esso;Vfm S.A.S. di Francesco Vassallo & C.;;;;;;Blue
228131456;node;38.0981074;13.3177523;;Eni;Eni;;;;;;;Blue
228131650;node;38.1390084;13.3445068;34243;;86;96 S.R.L.;;;;;;Blue
228132215;node;39.0516563;16.0957149;23302;;Metallo fuel;;;;;;;Blue
228135919;node;45.0993671;7.6373319;33529;Tamoil;Tamoil;Europacar Società Cooperativa;;;;;;Blue
228136619;node;45.1104830;7.6550570;;Total;Total;Total;;;;;;Blue
228137282;node;45.1241048;7.6403284;59621;Api-Ip;Total;Imbroinise Petroli di Luca Imbroinise;;;;;;Blue
228138897;node;45.7258763;11.7336632;30871;Tamoil;Tamoil;Fantinato Paola;;;;;;Blue
228139947;node;45.6405115;9.2052451;5304;IP;TotalErg;Consonni Snc di Fumagalli Paolo & Consonni Valeriana;;;;;;Blue
228139949;node;45.4659930;9.2269170;15851;Total;Total;Sheaib Nashat;;;;;;Blue
228142264;node;45.6003120;9.0274680;7798;Eni;Agip;Aliprandi Sergio S.N.C. di Aliprandi Sergio e C.;;;;;;Blue
228142473;node;45.6535130;8.9847730;15285;Sommese Petroli;Sommese Petroli;Galli Angelo;;;;;;Blue
228143933;node;45.6993570;8.9124280;36931;Retitalia;Retitalia;Cattaneo Andrea Nicola;;;;;;Blue
228144135;node;45.7104610;8.9006160;12937;;Cast Oil;A & F Castiglioni S.R.L.;;;;;;Blue
228146262;node;45.9248260;12.1546770;30741;Eni;Agip;Essebi S.N.C. di Sech Ervano & C.;;;;;;Blue
228148688;node;45.1998589;11.5673810;4031;Costantin;Costantin;Costantin S.P.A.;;;;;;Blue
228149101;node;44.3896111;9.0135619;26858;Eni;Eni;Eni Fuel S.p.A.;;;;;;Blue
228149842;node;45.8708578;12.5633743;25039;IP;IP;;;;;;;Blue
228150042;node;45.6926010;8.4634640;8293;Q8;Q8;Meridio S.N.C. di Panariello Angelo e Panariello Mario;;;;;;Blue
228150244;node;39.5292890;9.1318110;37670;Eni;ENI;Salici Riccardo e Castangia Vincenzo S.N.C.;;;;;;Blue
228151482;node;45.9477758;12.1226092;26331;IP;TotalErg;Bortolini Aldo;;;;;;Blue
228152296;node;44.2939791;9.9510188;9195;Tamoil;Tamoil;Nico Petrol di Musetti Angelo e Baldini Laila S.N.C.;;;;;;Blue
228152306;node;44.2403417;9.9598981;;Total;;;;;;;;Blue
228152315;node;44.1616368;9.9161015;39109;;#CARBURANTI;;;;;;;Blue
228152323;node;44.1348694;9.9367426;9293;OIL!;Oil Italia;Mancini Alessio;;;;;;Blue
228152501;node;44.1341918;9.9377992;;Total;Total;Total;;;;;;Blue
228152694;node;44.1090402;9.9234027;6176;Tamoil;Tamoil;Padulo Alba;;;;;;Blue
228153340;node;44.1277606;9.8935989;41139;Total;Total;Francini Alberto;;;;;;Blue
228153535;node;44.1170826;9.8605147;41140;Total;Total;Francini Alberto;;;;;;Blue
228153742;node;44.0998460;9.8615417;18715;Tamoil;Tamoil;Chirico Isabella;;;;;;Blue
228153951;node;44.1107340;9.8344110;14393;Agip Eni;Agip;F.lli Pellizzoni di Pellizzoni Enrica e C. - S.N.C.;;;;;;Blue
228154936;node;44.1077577;9.8105530;10915;Eni;Agip;Sacchelli Stefania & C S.A.S;;;;;;Blue
228155139;node;44.1176240;9.8428259;14812;OIL!;Oil Italia;De Iaco Michael;;;;;;Blue
228155770;node;45.6941600;11.3875360;16702;SMP;SMP;;;;;;;Blue
228156651;node;44.7186830;12.2144316;4153;San Marco Petroli;San Marco Petroli;Zucchini Maurizio;;;;;;Blue
228156833;node;44.7325969;12.2088790;36278;Eni;Eni;Multi3 S.R.L.;;;;;;Blue
228157243;node;44.6838620;12.2228946;20217;Esso;Esso;Pambianchi Nicola;;;;;;Blue
228157688;node;44.6522544;12.2339050;32142;Q8;Q8;Bandini Paolo;;;;;;Blue
228157689;node;44.6370004;12.2386081;36455;Eni;ENI;Multi3 S.R.L.;;;;;;Blue
228158099;node;45.7286770;9.4007940;;Q8;Q8;Q8;;;;;;Blue
228159980;node;40.3215194;9.3261143;29401;IP;Erg;Ditta Mannoni Susanna;;;;;;Blue
228160203;node;40.3201021;9.3228388;24588;Esso;Esso;Costa Giuseppe;;;;;;Blue
228162465;node;45.7392256;8.7472095;;IP;IP;;;;;;;Blue
228163085;node;45.5048580;9.1064800;21197;Esso;Esso;Esso di Marchetto Gianfranco;;;;;;Blue
228166060;node;42.9133997;12.3372324;;Total;Total;Total;;;;;;Blue
228167584;node;37.7982860;13.0541240;9692;Taoil;;;;;;;;Blue
228168036;node;45.4607360;9.1106110;23249;Esso;Esso;Caregnato Davide Antonio;;;;;;Blue
228168439;node;45.6605555;9.1611943;30327;Esso;Esso;Roveda Paolo & C. S.A.S.;;;;;;Blue
228168633;node;43.2146086;11.7536216;16564;Esso;Esso;Autostop di Fontani Silvano;;;;;;Blue
228170017;node;44.1408866;12.2284879;;Q8;Q8;Q8;;;;;;Blue
228170220;node;44.1409742;12.2294826;18003;Esso;Esso;Esso 3 B Lavaggio Cesenate di Bravaccini R. & C. S.N.C.;;;;;;Blue
228170419;node;44.1407099;12.2311083;37857;Eni;Eni;Siboni & Ravaioli S.N.C.;;;;;;Blue
228170607;node;44.1408835;12.2359256;4808;Atras Montalti;;Montalti S.A.S. di Montalti Paolo e Mauro & C.;;;;;;Blue
228170609;node;44.1684360;12.2733640;19429;Agip Eni;Agip;R.T.M. di Romualdi Roberto e C. S.A.S.;;;;;;Blue
228170611;node;44.1749003;12.2207090;4276;Agip Eni;Agip;F.lli Monti S.N.C. di Monti Loreno e Iuri;;;;;;Blue
228171480;node;43.1923490;12.1269376;39099;Eni;Agip;Oliveto Oil Wash And Bar S.N.C. di Giovanni Gargagli e Carlo Sorbaioli;;;;;;Blue
228173222;node;45.4257228;9.2028893;13568;Esso;Esso;Porzio Catello;;;;;;Blue
228173251;node;39.2297395;9.1898227;38149;Agip Eni;Agip;Agp - Società a Responsabilità Limitata;;;;;;Blue
228173259;node;39.2528680;9.1136360;32513;Eni;Eni;Mameli Giuseppe Giorgio di Orazio Mameli & C. S.N.C.;;;;;;Blue
228173261;node;39.2513209;9.1339677;18338;Agip;Agip;Pitzanti e Pau di Carlo Pitzanti Società in Accomandita Semplice in forma abbreviata Pitzanti e Pau S.A.S.;;;;;;Blue
228173264;node;39.2141564;9.1075633;5622;Agip Eni;Agip;Sardica di Maria Atena Lai & C. S.A.S.;;;;;;Blue
228173462;node;39.2239334;9.1155413;35151;Eni;Agip;Leoni Giannicola;;;;;;Blue
228174061;node;39.2081466;9.1337110;10427;Agip Eni;Agip;Abis Marco & Verderame Giorgio S.N.C.;;;;;;Blue
228175270;node;39.2341489;9.0974763;26111;Eni;Agip;Eni Fuel S.P.A.;;;;;;Blue
228177276;node;45.2933580;9.2438360;9206;Api;Api;Maini Maurizio;;;;;;Blue
228178982;node;43.0895400;12.0543800;15233;Agip Eni;Agip;Giuliacci Nicola;;;;;;Blue
228179360;node;39.2050681;9.1372962;13588;IP;IP;Salis Giovanni;;;;;;Blue
228179744;node;39.1538729;8.5162604;14728;IP;IP;Balia Raffaele;;;;;;Blue
228180194;node;38.9625585;8.7613279;;Tamoil;;;;;;;;Blue
228180803;node;45.6538909;12.2428108;29213;Esso;Esso;Venturin Paolo;;;;;;Blue
228181938;node;45.5343692;9.2829402;11439;Eni;Eni;Scarfone Santo;;;;;;Blue
228182147;node;45.5265850;9.2581700;33287;Q8;Q8;Orazi Orfeo;;;;;;Blue
228183219;node;40.7265270;17.5846700;21443;Q8;Q8;Rifag S.R.L.;;;;;;Blue
228183755;node;40.7282696;17.5732519;38578;IP;IP;;;;;;;Blue
228183758;node;39.2314310;9.1228393;41178;Retitalia;IP;Piras Tomas;;;;;;Blue
228183760;node;40.7213850;17.5772700;11014;Eni;Eni;Giannotti Luigi;;;;;;Blue
228184610;node;37.9838640;13.6903650;29409;Q8;Q8;Mac Carburanti S.N.C. di Antonino Messina e Cinzia Lo Verde & C.;;;;;;Blue
228185057;node;45.6096351;8.7715717;28558;Total Erg;Erg;*Aspesi Rosaldo;;;;;;Blue
228185668;node;42.7466200;11.1147521;38087;Esso;Esso;Grosseto Sud Società a Responsabilità Limitata Semplificata;;;;;;Blue
228187277;node;45.5969350;8.7858280;35422;IP;IP;Auto Benz di Melillo Daniele;;;;;;Blue
228187693;node;37.8091670;12.8522220;;Tamoil;Tamoil;Tamoil;;;;;;Blue
228188138;node;43.8776382;10.7327101;30894;IP;Erg;Biondi Gloria Maria;;;;;;Blue
228188566;node;43.8714151;10.8108281;;4 Petroli;4 Petroli;4 Petroli;;;;;;Blue
228188951;node;43.8652330;10.8156160;12839;Api-Ip;ACI;Cozzi Paolo;;;;;;Blue
228190217;node;43.8258580;10.8471750;;ERG;Erg;Erg;;;;;;Blue
228190709;node;43.8089360;10.8949610;34795;IP;IP;Cobel - Commercio Benzina Lubrificanti - S.R.L. o Cobel - S.R.L.;;;;;;Blue
228190713;node;43.6877360;10.7657810;25538;Esso;Esso;Stazione Servizio Esso di Sauro Valori;;;;;;Blue
228190714;node;43.6947739;10.7057276;9357;Q8;Q8;Fabrizio & David S.N.C. di Albano David e Fabrizio;;;;;;Blue
228191305;node;43.6343620;10.5889294;4969;Eni;Eni;Achilli S.N.C. di Achilli Alessandro & C.;;;;;;Blue
228191467;node;43.6327371;10.5957703;7751;Q8;Q8;Siris di Masini Silvia & C. S.A.S.;;;;;;Blue
228192860;node;45.2084760;9.1466710;40804;;Giovi Gas;Hercules S.N.C. di Cristescu P. & Pervulescu L.;;;;;;Blue
228192876;node;45.6096469;11.9190246;16115;Total Erg;Total;R.Z. di Rinaldin Giampaolo & C.;;;;;;Blue
228194244;node;39.6030020;9.1894090;;Q8;Q8;Q8;;;;;;Blue
228194557;node;39.2984247;9.0933658;;Tamoil;Tamoil;Tamoil;;;;;;Blue
228194927;node;39.1694859;8.9862899;31407;Tamoil;Tamoil;Fratelli Sanna S.N.C. di Sanna Anna Maria e Sanna Francesco;;;;;;Blue
228195507;node;43.9081573;10.8441804;;;Ala Carburanti;;;;;;;Blue
228195723;node;43.9805024;11.2209128;32979;IP;IP;Gestioni Europa - Società Per Azioni;;;;;;Blue
228196143;node;43.9619050;11.3061400;23784;Tamoil;Tamoil;Star Service S.R.L.;;;;;;Blue
228196761;node;43.9501505;11.3116131;39385;;# Carburanti;;;;;;;Blue
228197834;node;43.7696811;11.2810986;14370;Q8;Agip;Stazione Servizio Q8 di Chiaracane Salvatore;;;;;;Blue
228198734;node;43.7455686;11.3383144;20661;Esso;Esso;Reggi Alessandro;;;;;;Blue
228199209;node;43.6540560;11.4508650;14926;Esso;Esso;Gagliardi Clementina e Ricci Gianluca S.N.C.;;;;;;Blue
228199660;node;43.8088270;11.1728553;16691;Esso;Esso;Due V di Vitrano Claudio e Vitrano Alessandro S.N.C.;;;;;;Blue
228200575;node;46.1268540;12.3515730;16873;Repsol;Q8;Guerrino Fuel S.A.S. di Zoppe' Guerrino & C.;;;;;;Blue
228201302;node;43.8453513;11.2904632;;IP;IP;IP;;;;;;Blue
228202580;node;45.7730256;11.7674144;31601;GNP;Stazione di servizio GNP - Romano D'Ezzelino;Gruppo Nord Petroli S.R.L.;;;;;;Blue
228206152;node;41.2349114;14.0934632;3782;IP;IP;G.I.Di.Car. S.R.L.;;;;;;Blue
228207058;node;45.6884770;9.1812180;8827;Erg;Erg;Erg Petroli di Notaro Francesco;;;;;;Blue
228207811;node;38.5589501;14.5836150;;Independent;;;;;;;;Blue
228207973;node;45.6373270;9.2202330;39531;Agip Eni;Agip;Licri Oil Società a Responsabilità Limitata Semplificata;;;;;;Blue
228209441;node;43.5013251;12.2095331;8786;IP;Api-Ip;F.lli Calabresi S.N.C. di Calabresi Romano e Renato;;;;;;Blue
228210769;node;43.4444330;11.8570614;8520;Q8;Q8;Eurocarburanti Q 8 S.R.L.;;;;;;Blue
228210976;node;43.4462280;11.8598350;24059;Esso;Esso;Arturi Maurizio;;;;;;Blue
228211597;node;44.7709290;8.3689000;52216;Q8;;Riggi Domenico;;;;;;Blue
228212808;node;45.6223750;9.2398290;;IP;IP - Lissone Via Buonarroti;Domenico Galifi;;;;;;Blue
228214459;node;45.6791487;9.2372348;25500;Tamoil;Tamoil;Scelsi Fabrizio;;;;;;Blue
228215163;node;45.6032143;10.7951299;39495;;;B Petrol S.R.L.;;;;;;Blue
228220649;node;45.6033788;9.2352267;22190;Esso;Esso;Meroni Service Car S.a.s di G. Meroni & C.;;;;;;Blue
228220851;node;45.6206940;9.2237140;38033;Esso;Esso;Vignato Gino Mauro;;;;;;Blue
228223778;node;45.5241460;10.8383720;;Total;Total;Total;;;;;;Blue
228225237;node;45.1039710;7.6927040;;Esso;Esso;Esso;;;;;;Blue
